averageRating,numVotes,primaryTitle,startYear,genres
7.0,9181,Casanova,1976,"Biography,Drama,History"
7.2,4957,Chinese Roulette,1976,"Drama,Thriller"
6.6,2619,Body of My Enemy,1976,"Crime,Drama,Mystery"
7.9,11910,Cría Cuervos,1976,Drama
7.5,2827,The Desert of the Tartars,1976,"Drama,History,War"
6.8,1631,Don's Party,1976,"Comedy,Drama"
7.1,13629,Crime Busters,1977,"Action,Adventure,Comedy"
6.9,1963,Duelle,1976,"Drama,Fantasy,Mystery"
7.7,1702,Twenty Days Without War,1977,"Drama,Romance,War"
6.9,26067,The Eagle Has Landed,1976,"Adventure,Drama,Thriller"
6.7,51567,The Enforcer,1976,"Action,Crime,Thriller"
7.3,138252,Eraserhead,1977,"Fantasy,Horror"
6.8,26159,Family Plot,1976,"Comedy,Crime,Drama"
7.3,2383,Horse Fever,1976,Comedy
7.3,10036,The Front,1976,Drama
7.8,3130,The Deer,1974,"Drama,Family"
7.1,1721,The Big Racket,1976,"Action,Crime,Drama"
8.2,7097,Harlan County U.S.A.,1976,Documentary
6.8,6945,Heart of Glass,1976,Drama
7.4,4618,The Innocent,1976,"Drama,Romance"
7.4,30625,Cross of Iron,1977,"Drama,War"
8.3,1904,The Middleman,1975,Drama
7.4,6870,The Toy,1976,"Comedy,Drama"
7.1,2594,Kabhi Kabhie,1976,"Drama,Romance"
7.0,6566,Keoma,1976,"Drama,Western"
7.2,15702,The Killing of a Chinese Bookie,1976,"Crime,Drama,Thriller"
6.6,1992,Lifeguard,1976,"Drama,Romance"
7.0,19101,The Little Girl Who Lives Down the Lane,1976,"Drama,Horror,Mystery"
7.5,49921,The Tenant,1976,"Drama,Thriller"
6.8,63846,Logan's Run,1976,"Action,Adventure,Sci-Fi"
6.6,30241,The Man Who Fell to Earth,1976,"Drama,Sci-Fi"
7.2,5475,Man on the Roof,1976,"Action,Crime,Drama"
7.4,73291,Marathon Man,1976,"Crime,Drama,Thriller"
8.1,2419,"Marecek, Pass Me the Pen!",1976,Comedy
7.0,3154,The Marquise of O,1976,"Drama,History"
7.1,1774,The Best Way to Walk,1976,"Drama,Romance"
8.1,52796,The Message,1976,"Biography,Drama,History"
6.8,22544,Midway,1976,"Action,Drama,History"
7.3,8411,Mikey and Nicky,1976,"Crime,Drama,Thriller"
7.5,10133,Mr. Klein,1976,"Crime,Drama,Mystery"
7.2,44099,Murder by Death,1976,"Comedy,Crime,Mystery"
7.6,1684,Na samote u lesa,1976,"Comedy,Drama,Family"
8.1,180686,Network,1976,Drama
7.0,2606,"Next Stop, Greenwich Village",1976,"Comedy,Drama"
6.7,1885,Black and White in Color,1976,"Comedy,Drama,War"
6.7,12793,Obsession,1976,"Drama,Mystery,Thriller"
6.6,2343,Ode to Billy Joe,1976,Drama
7.7,2589,The Olsen Gang Sees Red,1976,"Comedy,Crime,Family"
7.5,141881,The Omen,1976,"Horror,Mystery"
6.7,1992,The Seventh Company Has Been Found,1975,"Comedy,War"
7.0,2511,Operation Daybreak,1975,"Drama,History,War"
7.8,83930,The Outlaw Josey Wales,1976,"Drama,Western"
7.7,6844,Seven Beauties,1975,"Comedy,Drama,War"
7.1,33486,The Pink Panther Strikes Again,1976,"Comedy,Crime"
6.9,2256,Police Python 357,1976,"Crime,Drama,Thriller"
7.3,1898,A Slave of Love,1976,"Comedy,Drama,Romance"
8.9,11503,The Message,1976,"Biography,Drama,History"
6.8,2920,The Ritz,1976,"Comedy,Crime"
8.1,664722,Rocky,1976,"Drama,Sport"
6.9,1865,The Tough Ones,1976,"Action,Crime,Drama"
6.7,2250,Satan's Brew,1976,"Comedy,Drama,Romance"
7.7,4798,Fantozzi 2,1976,Comedy
6.6,5458,The Seven-Per-Cent Solution,1976,"Adventure,Comedy,Crime"
7.6,28382,The Shootist,1976,"Drama,Romance,Western"
6.7,19206,Silent Movie,1976,Comedy
6.9,22760,Silver Streak,1976,"Action,Comedy,Crime"
6.9,3429,The Slipper and the Rose: The Story of Cinderella,1976,"Adventure,Family,Fantasy"
7.6,9483,The Song Remains the Same,1976,"Documentary,Music"
6.7,2004,Sparkle,1976,"Drama,Music"
7.7,16056,Stroszek,1977,"Comedy,Drama"
8.2,986339,Taxi Driver,1976,"Crime,Drama"
7.3,2528,"That's Entertainment, Part II",1976,"Documentary,Family,Musical"
7.5,1748,Todo modo,1976,"Crime,Drama"
8.2,11323,The Ascent,1977,"Drama,War"
7.2,8525,Who Can Kill a Child?,1976,"Horror,Mystery,Thriller"
8.5,6745,The Fifth Seal,1976,"Drama,War"
7.7,18875,3 Women,1977,"Drama,Mystery,Thriller"
6.8,7200,The Psychic,1977,"Drama,Horror,Mystery"
6.6,3337,Aces High,1976,"Action,Drama,War"
7.4,2180,Adela Has Not Had Supper Yet,1978,"Comedy,Crime,Fantasy"
7.4,8651,Amar Akbar Anthony,1977,"Action,Comedy,Drama"
7.4,20189,The American Friend,1977,"Crime,Drama,Mystery"
7.9,285318,Annie Hall,1977,"Comedy,Romance"
7.3,1879,Camouflage,1977,"Comedy,Drama"
6.6,1610,Between the Lines,1977,"Comedy,Drama,Romance"
6.8,9553,Black Sunday,1977,"Adventure,Crime,Drama"
7.4,65103,A Bridge Too Far,1977,"Drama,History,War"
7.1,7375,The Brothers Lionheart,1977,"Family,Fantasy"
8.0,8257,We All Loved Each Other So Much,1974,"Comedy,Drama"
6.7,5246,Candleshoe,1977,"Adventure,Comedy,Drama"
7.8,26315,That Obscure Object of Desire,1977,"Comedy,Drama,Romance"
7.6,226641,Close Encounters of the Third Kind,1977,"Drama,Sci-Fi"
7.7,5048,Man of Marble,1977,Drama
7.4,3142,The Lacemaker,1977,"Drama,Romance"
7.0,6361,Desperate Living,1977,"Comedy,Crime,Fantasy"
7.0,5176,"The Devil, Probably",1977,Drama
7.0,1791,Peppermint Soda,1977,"Comedy,Drama,Romance"
8.0,2074,The Wishing Tree,1976,Drama
7.4,28571,The Duellists,1977,"Drama,War"
6.9,1600,An Enemy of the People,1978,Drama
7.1,9079,Equus,1977,"Drama,Mystery"
7.3,2400,La escopeta nacional,1978,Comedy
8.1,17498,A Special Day,1977,Drama
7.4,17100,The Goodbye Girl,1977,"Comedy,Drama,Romance"
7.3,4908,The Con Artists,1976,"Comedy,Crime"
6.6,24808,High Anxiety,1977,"Comedy,Mystery,Thriller"
7.4,7823,The Man Who Loved Women,1977,"Comedy,Drama,Romance"
7.2,37150,House,1977,"Comedy,Horror"
6.9,2030,Executioners from Shaolin,1977,"Action,Drama"
7.7,2331,Iphigenia,1977,Drama
7.0,11040,Julia,1977,Drama
7.2,8028,Killer of Sheep,1978,Drama
8.7,17402,Who's Singin' Over There?,1980,"Adventure,Comedy,Drama"
6.9,11915,The Last Wave,1977,"Drama,Fantasy,Mystery"
6.8,3628,The Late Show,1977,"Comedy,Mystery,Thriller"
6.7,9306,Looking for Mr. Goodbar,1977,Drama
7.5,1793,The Place Without Limits,1978,Drama
7.1,1868,Madame Rosa,1977,"Comedy,Drama"
7.5,41546,The Many Adventures of Winnie the Pooh,1977,"Animation,Comedy,Family"
8.1,7406,Mimino,1977,"Comedy,Drama"
6.8,2897,Death of a Corrupt Man,1977,"Crime,Drama,Thriller"
7.7,3999,Unfinished Piece for the Player Piano,1977,Drama
6.6,23001,"New York, New York",1977,"Drama,Music,Musical"
7.3,3267,News from Home,1976,Documentary
6.6,11318,"Oh, God!",1977,"Comedy,Fantasy"
6.7,1840,The Olsen Gang Outta Sight,1977,"Comedy,Crime,Family"
7.2,4624,Padre Padrone,1977,"Biography,Drama"
7.4,3656,Providence,1977,Drama
7.3,26117,Pumping Iron,1977,"Documentary,Sport"
7.2,4134,"Race for Your Life, Charlie Brown",1977,"Adventure,Animation,Comedy"
6.7,4022,Raid on Entebbe,1976,"Action,Drama,History"
6.9,73120,The Rescuers,1977,"Adventure,Animation,Comedy"
6.6,1664,Mr. Robinson,1976,"Adventure,Comedy,Romance"
6.9,13695,Rolling Thunder,1977,"Crime,Drama,Thriller"
6.8,91888,Saturday Night Fever,1977,"Drama,Music"
6.6,6694,The Serpent's Egg,1977,"Drama,Mystery,Thriller"
7.5,4289,The Chess Players,1977,"Comedy,Drama,History"
7.0,1664,Short Eyes,1977,Drama
7.2,43689,Slap Shot,1977,"Comedy,Drama,Sport"
8.2,11141,Office Romance,1977,"Comedy,Drama,Romance"
7.0,60514,Smokey and the Bandit,1977,"Action,Adventure,Comedy"
7.6,14467,Soldier of Orange,1977,"Drama,Romance,Thriller"
7.7,31596,Sorcerer,1977,"Adventure,Drama,Thriller"
8.3,2106,Special Education,1977,Drama
7.0,120876,The Spy Who Loved Me,1977,"Action,Adventure,Thriller"
8.6,1520959,Star Wars: Episode IV - A New Hope,1977,"Action,Adventure,Fantasy"
6.9,1586,Storm Boy,1976,"Drama,Family"
7.3,112431,Suspiria,1977,Horror
6.7,1721,Sweeney!,1977,"Action,Crime,Drama"
6.8,5436,The Turning Point,1977,"Drama,Music,Romance"
6.7,3988,Twilight's Last Gleaming,1977,"Drama,Thriller"
6.9,2637,Pardon Mon Affaire,1976,"Comedy,Romance"
7.4,2936,"One Sings, the Other Doesn't",1977,"Drama,History"
7.0,5383,Empire of Passion,1978,"Drama,Horror,Romance"
7.8,8584,The Tree of Wooden Clogs,1978,"Drama,History"
7.3,2066,American Boy: A Profile of Steven Prince,1978,Documentary
6.8,3401,Hitch-Hike,1977,"Crime,Drama,Horror"
6.9,2339,Lucky Luke: Ballad of the Daltons,1978,"Animation,Comedy,Family"
6.8,11365,Battlestar Galactica,1978,"Action,Adventure,Sci-Fi"
8.0,2574,White Bim Black Ear,1977,Drama
7.1,7759,Big Wednesday,1978,"Drama,Sport"
7.5,11691,Blue Collar,1978,"Crime,Drama"
7.0,32567,The Boys from Brazil,1978,"Drama,Mystery,Sci-Fi"
6.9,3721,The Boys in Company C,1978,"Drama,War"
6.7,8140,French Fried Vacation,1978,"Comedy,Romance"
7.2,10434,The Buddy Holly Story,1978,"Biography,Drama,Music"
7.2,12545,La Cage aux Folles,1978,Comedy
7.3,3252,Crippled Avengers,1978,"Action,Drama"
6.8,26332,Capricorn One,1978,"Action,Adventure,Drama"
6.9,3434,The Green Room,1978,Drama
7.3,2707,The Chant of Jimmie Blacksmith,1978,"Biography,Crime,Drama"
7.6,2042,What Will You Do When You Catch Me?,1978,Comedy
6.9,22187,Coma,1978,"Drama,Mystery,Thriller"
7.3,15572,Coming Home,1978,"Drama,Romance,War"
7.2,1606,Family Nest,1979,Drama
7.8,133463,Dawn of the Dead,1978,"Horror,Thriller"
7.7,66436,Days of Heaven,1978,"Drama,Romance"
7.3,42625,Death on the Nile,1978,"Crime,Drama,Mystery"
8.1,377598,The Deer Hunter,1978,"Drama,War"
6.9,2889,Despair,1978,"Drama,History"
7.7,13179,Don,1978,"Action,Crime,Thriller"
6.9,3698,Dona Flor and Her Two Husbands,1976,"Comedy,Fantasy,Romance"
7.1,20788,The Driver,1978,"Action,Crime,Thriller"
7.0,2655,Ecce bombo,1978,"Comedy,Drama"
6.8,5628,Fedora,1978,"Drama,Romance"
6.7,3002,Fingers,1978,"Crime,Drama,Music"
7.0,8424,Five Deadly Venoms,1978,"Action,Drama,Fantasy"
6.8,18211,Foul Play,1978,"Comedy,Mystery,Thriller"
7.3,6515,Gates of Heaven,1978,Documentary
7.2,3401,Girlfriends,1978,"Comedy,Drama"
6.6,3374,Go Tell the Spartans,1978,"Drama,War"
7.2,316665,Grease,1978,"Comedy,Musical,Romance"
7.7,325320,Halloween,1978,"Horror,Thriller"
7.0,2027,Last Hurrah for Chivalry,1979,"Action,Drama"
6.9,24841,Heaven Can Wait,1978,"Comedy,Fantasy,Romance"
6.6,2106,House Calls,1978,"Comedy,Drama,Romance"
8.1,40340,Autumn Sonata,1978,"Drama,Music"
6.8,6007,I Wanna Hold Your Hand,1978,"Comedy,Music,Romance"
6.6,4315,Ice Castles,1978,"Drama,Romance,Sport"
7.3,5032,In a Year with 13 Moons,1978,Drama
7.5,2273,Insiang,1976,Drama
7.3,21639,Interiors,1978,Drama
7.4,76790,Invasion of the Body Snatchers,1978,"Horror,Sci-Fi"
7.3,2184,Alexandria... Why?,1979,Drama
7.9,2493,The Elephant God,1979,"Adventure,Crime,Family"
7.0,1876,Kochaj albo rzuc,1977,Comedy
8.1,21343,The Last Waltz,1978,"Biography,Documentary,Music"
6.7,6386,They Called Him Bulldozer,1978,"Action,Comedy,Sport"
7.4,1896,Lude godine,1977,"Comedy,Drama,Romance"
6.8,14665,Magic,1978,"Drama,Horror"
7.0,13524,Martin,1977,"Drama,Horror"
6.9,8080,The Medusa Touch,1978,"Drama,Mystery"
7.5,91720,Midnight Express,1978,"Biography,Crime,Drama"
6.9,1983,Mission Galactica: The Cylon Attack,1979,"Action,Adventure,Sci-Fi"
7.4,133426,National Lampoon's Animal House,1978,Comedy
7.0,2307,Viva Italia!,1977,Comedy
7.0,1919,The Olsen Gang Goes to War,1978,"Comedy,Crime,Family"
7.5,2116,Beauty and the Beast,1978,"Fantasy,Horror,Mystery"
7.1,10691,Odds and Evens,1978,"Action,Comedy,Crime"
6.9,1659,Perceval le Gallois,1978,"Drama,Music,Romance"
7.3,4122,The Adventures of Picasso,1978,"Biography,Comedy"
6.9,4586,Get Out Your Handkerchiefs,1978,"Comedy,Drama,Romance"
7.3,2492,Meetings with Anna,1978,Drama
6.6,24362,Revenge of the Pink Panther,1978,"Comedy,Crime,Mystery"
6.9,1864,Lupin the 3rd: The Mystery of Mamo,1978,"Action,Adventure,Animation"
7.2,7023,"Same Time, Next Year",1978,"Comedy,Drama,Romance"
6.9,2230,Seeta Aur Geeta,1972,"Adventure,Comedy,Drama"
7.6,19516,The 36th Chamber of Shaolin,1978,"Action,Adventure,Drama"
7.3,13618,Snake in the Eagle's Shadow,1978,"Action,Comedy"
7.4,8652,The Silent Partner,1978,"Comedy,Crime,Drama"
8.2,2275,Desiderium,1978,"Drama,Romance"
7.4,10805,Straight Time,1978,"Crime,Drama"
7.4,199217,Superman,1978,"Action,Adventure,Sci-Fi"
8.1,5602,The Herd,1978,Drama
6.6,3028,The Thirty Nine Steps,1978,"Crime,Drama,Mystery"
7.6,2676,Trishul,1978,"Action,Drama,Musical"
7.2,6501,An Unmarried Woman,1978,"Comedy,Drama,Romance"
6.9,42520,Up in Smoke,1978,"Comedy,Music"
7.1,2671,Violette,1978,"Crime,Drama,Thriller"
7.5,41806,Watership Down,1978,"Adventure,Animation,Drama"
7.0,3949,A Wedding,1978,"Comedy,Drama"
6.6,3630,Who'll Stop the Rain,1978,"Action,Crime,Drama"
6.8,15132,The Wild Geese,1978,"Action,Adventure,Drama"
7.1,1746,Yagyu Clan Conspiracy,1978,"Action,Adventure,Drama"
7.2,1672,Warriors Two,1978,"Action,Comedy,Drama"
7.4,43044,And Justice for All,1979,"Crime,Drama,Thriller"
8.5,1023182,Alien,1979,"Horror,Sci-Fi"
7.8,38303,All That Jazz,1979,"Drama,Music,Musical"
7.8,8819,Camera Buff,1979,"Comedy,Drama,Romance"
7.0,7889,Love on the Run,1979,"Comedy,Drama,Romance"
6.8,2450,Animalympics,1980,"Animation,Comedy,Family"
8.4,746878,Apocalypse Now,1979,"Drama,Mystery,War"
6.8,3732,Arrebato,1979,"Drama,Fantasy,Horror"
6.6,5488,The Miser,1980,Comedy
7.9,80900,Being There,1979,"Comedy,Drama"
7.4,14830,The Black Stallion,1979,"Adventure,Family,Sport"
7.4,27094,The Tin Drum,1979,"Drama,War"
7.7,26769,Breaking Away,1979,"Comedy,Drama,Sport"
7.4,9713,French Fried Vacation 2,1979,Comedy
6.8,36635,The Brood,1979,"Horror,Sci-Fi"
7.2,6980,Buffet Froid,1979,"Comedy,Crime,Drama"
7.3,4648,The Bugs Bunny/Road-Runner Movie,1979,"Animation,Comedy,Family"
6.8,9679,The Champ,1979,"Drama,Sport"
7.4,34756,The China Syndrome,1979,"Drama,Thriller"
7.2,2404,Hothead,1979,"Comedy,Drama,Sport"
7.7,4283,Christ Stopped at Eboli,1979,Drama
7.4,1985,Que Viva Mexico,1979,"Documentary,Drama,Western"
6.7,2986,The Third Generation,1979,"Crime,Drama"
7.7,15752,The Marriage of Maria Braun,1979,"Drama,Romance"
7.5,158215,Escape from Alcatraz,1979,"Biography,Crime,Drama"
7.7,7720,Vengeance Is Mine,1979,"Crime,Drama"
8.0,4647,The Garage,1980,"Comedy,Drama"
7.1,4323,Going in Style,1979,"Comedy,Crime,Drama"
8.5,21532,Gol Maal,1979,"Comedy,Romance"
7.1,7330,The Great Santini,1979,Drama
6.9,20878,The Great Train Robbery,1978,"Adventure,Crime,Drama"
7.5,42905,Hair,1979,"Comedy,Drama,Musical"
7.1,15845,Hardcore,1979,"Crime,Drama"
7.0,2033,Chilly Scenes of Winter,1979,"Comedy,Drama,Romance"
6.6,5827,The Fearless Hyena,1979,"Action,Comedy"
7.8,4918,I... For Icarus,1979,"Crime,Drama,Mystery"
7.3,10686,The In-Laws,1979,"Action,Adventure,Comedy"
6.6,9905,I'm for the Hippopotamus,1979,"Action,Adventure,Comedy"
7.1,66839,The Jerk,1979,Comedy
7.1,2929,The Jesus Film,1979,"Biography,Drama,Family"
7.0,1899,The Kid with the Golden Arm,1979,"Action,Drama"
7.6,2970,Kaala Patthar,1979,"Action,Drama,History"
8.0,4056,The Kids Are Alright,1979,"Documentary,Music"
7.8,161815,Kramer vs. Kramer,1979,Drama
7.1,1686,Dirty Ho,1979,"Action,Comedy,Drama"
8.0,429840,Monty Python's Life of Brian,1979,Comedy
7.2,2718,The Magnificent Butcher,1979,"Action,Comedy,Drama"
7.4,6907,A Little Romance,1979,"Adventure,Comedy,Drama"
6.8,239699,Mad Max,1979,"Action,Adventure,Sci-Fi"
7.8,151564,Manhattan,1979,"Comedy,Drama,Romance"
8.0,15139,Moscow Does Not Believe in Tears,1980,"Comedy,Drama,Romance"
7.6,41269,The Muppet Movie,1979,"Adventure,Comedy,Family"
7.4,3227,Muqaddar Ka Sikandar,1978,"Drama,Romance"
6.8,7292,Murder by Decree,1979,"Crime,Mystery,Thriller"
7.1,5103,My Brilliant Career,1979,"Biography,Drama,Romance"
8.4,4393,National Class Category Up to 785 Ccm,1979,"Comedy,Drama,Sport"
8.3,4067,Uncle Marin: The Billionaire,1979,Comedy
7.6,2695,A Few Days from the Life of I.I. Oblomov,1980,"Comedy,Drama,History"
7.3,13530,Norma Rae,1979,Drama
6.9,6292,North Dallas Forty,1979,"Comedy,Drama,Sport"
7.4,47415,Nosferatu the Vampyre,1979,"Drama,Horror"
6.8,1887,The Olsen Gang Never Surrenders,1979,"Comedy,Crime,Family"
6.8,6067,The Onion Field,1979,"Crime,Drama"
7.8,13427,Opening Night,1977,Drama
7.8,3919,Autumn Marathon,1979,"Comedy,Drama,Romance"
7.3,8844,Over the Edge,1979,"Crime,Drama"
7.3,1562,The Maids of Wilko,1979,"Drama,Romance"
6.6,43327,Phantasm,1979,"Horror,Sci-Fi"
7.2,3567,Porridge,1979,"Comedy,Crime"
7.1,5374,Orchestra Rehearsal,1978,"Comedy,Drama,Music"
7.6,1503,Five Evenings,1979,"Drama,Romance"
7.2,21871,Quadrophenia,1979,"Drama,Music"
7.0,4400,Real Life,1979,Comedy
8.0,6032,Richard Pryor: Live in Concert,1979,"Comedy,Documentary"
6.6,11838,Rock 'n' Roll High School,1979,"Comedy,Music"
7.5,2303,Rockers,1978,"Comedy,Drama,Music"
7.3,241730,Rocky II,1979,"Drama,Sport"
7.7,5810,The King and the Mockingbird,1980,"Animation,Family,Fantasy"
6.9,9636,The Rose,1979,"Drama,Music,Romance"
7.6,35051,Lupin III: The Castle of Cagliostro,1979,"Adventure,Animation,Comedy"
7.2,3004,Fun Is Beautiful,1980,Comedy
7.0,3151,Saint Jack,1979,Drama
7.5,13933,Scum,1979,"Crime,Drama"
8.8,2660,Sankarabharanam,1980,"Drama,Music,Romance"
6.8,4977,The Shaolin Temple,1982,"Action,Comedy,Drama"
7.9,2434,Siberiade,1979,"Drama,History,Romance"
8.0,152193,Stalker,1979,"Drama,Sci-Fi"
7.3,3756,Serie Noire,1979,"Crime,Drama"
7.2,1538,The Secret Life of Nikola Tesla,1980,"Biography,Drama"
7.3,19173,Tess,1979,"Drama,Romance"
7.0,21729,Time After Time,1979,"Adventure,Drama,Sci-Fi"
6.8,6391,Tom Horn,1980,"Biography,Crime,Drama"
6.8,32280,Zombie,1979,Horror
7.3,12995,The Wanderers,1979,"Crime,Drama,Romance"
7.5,116172,The Warriors,1979,"Action,Crime,Thriller"
6.9,6798,Wise Blood,1979,"Comedy,Drama"
7.0,11016,Woyzeck,1979,Drama
7.2,1662,Knockabout,1979,"Action,Comedy,Drama"
7.5,2924,Heroes of the East,1978,"Action,Comedy"
7.4,46216,Drunken Master,1978,"Action,Comedy"
6.7,8050,Zulu Dawn,1979,"Action,Adventure,Drama"
7.8,15057,Breaker Morant,1980,"Drama,History,War"
6.9,41818,9 to 5,1980,Comedy
7.7,275998,Airplane!,1980,Comedy
6.9,40552,Altered States,1980,"Horror,Sci-Fi,Thriller"
7.3,19123,Atlantic City,1980,"Crime,Drama,Romance"
7.2,5020,From the Life of the Marionettes,1980,Drama
7.3,2123,Babylon,1980,Drama
6.9,10087,Bad Timing: A Sensual Obsession,1980,"Drama,Mystery,Thriller"
7.1,22291,The Big Red One,1980,"Drama,War"
7.6,10640,The Taming of the Scoundrel,1980,"Comedy,Romance"
7.9,223258,The Blues Brothers,1980,"Adventure,Comedy,Crime"
7.1,3722,"Bon Voyage, Charlie Brown (and Don't Come Back!!)",1980,"Adventure,Animation,Comedy"
6.8,1668,Breaking Glass,1980,"Drama,Musical"
7.1,20352,Brubaker,1980,"Crime,Drama"
6.9,2059,Bullet Train,1975,"Action,Crime,Drama"
7.4,2177,Bye Bye Brazil,1980,Drama
7.2,131680,Caddyshack,1980,"Comedy,Sport"
7.1,42760,The Changeling,1980,"Horror,Mystery"
6.9,8553,City of Women,1980,"Comedy,Drama,Fantasy"
7.5,21595,Coal Miner's Daughter,1980,"Biography,Drama,Music"
6.6,2996,The Competition,1980,"Drama,Music,Romance"
6.6,3361,The Umbrella Coup,1980,"Adventure,Comedy,Crime"
7.3,16536,The Last Metro,1980,"Drama,Romance,War"
7.3,1570,Doslo doba da se ljubav proba,1980,"Comedy,Romance"
7.1,53230,Dressed to Kill,1980,"Crime,Drama,Mystery"
7.1,4376,You Are Not Alone,1978,"Drama,Romance"
6.8,1947,The Earthling,1980,"Adventure,Drama"
8.2,274599,The Elephant Man,1980,"Biography,Drama"
8.7,1453875,Star Wars: Episode V - The Empire Strikes Back,1980,"Action,Adventure,Fantasy"
7.1,1776,The Falls,1980,"Comedy,Sci-Fi"
6.6,25674,Fame,1980,"Drama,Music,Musical"
7.1,3550,Fantozzi Against the Wind,1980,Comedy
7.5,5514,The Aviator's Wife,1981,"Comedy,Romance"
6.7,28810,The Final Countdown,1980,"Action,Adventure,Sci-Fi"
6.8,88337,The Fog,1980,"Horror,Thriller"
7.4,2524,Galaxy Express 999,1979,"Action,Adventure,Animation"
7.1,12687,Gloria,1980,"Crime,Drama,Thriller"
7.3,61747,The Gods Must Be Crazy,1980,"Adventure,Comedy"
7.0,3041,Encounter of the Spooky Kind,1980,"Action,Comedy,Fantasy"
6.7,18415,Heaven's Gate,1980,"Adventure,Drama,Western"
8.8,3284,The Kingdom of Diamonds,1980,"Comedy,Drama,Family"
7.1,9601,Hopscotch,1980,"Adventure,Comedy"
7.1,2385,Fists of the White Lotus,1980,"Action,Drama"
6.9,1599,The Idolmaker,1980,"Biography,Drama,Music"
7.0,2456,Inside Moves,1980,"Comedy,Drama,Romance"
7.9,39894,Kagemusha: The Shadow Warrior,1980,"Drama,History,War"
6.7,1665,Lightning Over Water,1980,Documentary
8.2,18391,Lion of the Desert,1980,"Biography,Drama,History"
7.5,28103,The Long Good Friday,1980,"Crime,Drama,Mystery"
6.9,14020,The Long Riders,1980,"Biography,Crime,Drama"
6.6,3869,Loulou,1980,"Drama,Romance"
8.1,1779,All That Jack's,1980,"Comedy,Drama"
6.7,2506,McVicar,1980,"Crime,Drama"
6.8,5571,Melvin and Howard,1980,"Comedy,Drama"
7.6,7169,My American Uncle,1980,"Comedy,Drama,Romance"
7.1,11369,My Bodyguard,1980,"Comedy,Drama,Family"
6.7,9642,The Ninth Configuration,1980,"Comedy,Drama,Horror"
7.7,59608,Ordinary People,1980,Drama
7.2,4616,Out of the Blue,1980,Drama
7.4,1839,A Pogány Madonna,1981,"Comedy,Crime"
7.6,2873,Cutting it Short,1981,Comedy
8.1,397913,Raging Bull,1980,"Biography,Drama,Sport"
7.1,3610,Resurrection,1980,"Drama,Fantasy"
7.0,2320,Return of the Secaucus Seven,1980,Drama
7.4,3133,Ricomincio da tre,1981,Comedy
6.7,65358,Scanners,1981,"Horror,Sci-Fi,Thriller"
6.7,11360,Seems Like Old Times,1980,"Comedy,Romance"
7.0,3264,Shaan,1980,"Action,Adventure,Comedy"
6.9,4416,Return to the 36th Chamber,1980,"Action,Comedy"
7.0,8800,The Young Master,1980,"Action,Adventure,Comedy"
8.4,1174904,The Shining,1980,"Drama,Horror"
7.3,11740,Shogun Assassin,1980,"Action,Adventure"
7.2,34808,Somewhere in Time,1980,"Drama,Fantasy,Romance"
6.6,6147,Spetters,1980,"Drama,Romance,Sport"
7.2,24680,Stardust Memories,1980,"Comedy,Drama"
6.7,31727,Stir Crazy,1980,"Comedy,Crime"
6.9,11136,The Stunt Man,1980,"Action,Comedy,Drama"
6.8,120518,Superman II,1980,"Action,Adventure,Sci-Fi"
7.2,9589,Sällskapsresan,1980,Comedy
6.9,2073,Taboo,1980,"Adult,Drama"
7.1,2001,La terrazza,1980,"Comedy,Drama"
6.9,72252,Time Bandits,1981,"Adventure,Comedy,Fantasy"
6.6,2223,Times Square,1980,"Drama,Music"
6.9,1601,Zigeunerweisen,1980,"Horror,Mystery"
7.4,1591,A Bad Son,1980,Drama
6.7,17900,Used Cars,1980,Comedy
7.9,2398,"Run, Waiter, Run!",1981,Comedy
6.9,2188,The Wizard of Speed and Time,1988,"Biography,Comedy,Musical"
6.9,16064,Absence of Malice,1981,"Drama,Romance,Thriller"
7.0,1766,Rasputin,1981,"Biography,Drama,History"
7.2,5848,American Pop,1981,"Animation,Drama,History"
